,mean_rewards,median_rewards,min_rewards,max_rewards,steps
37,-1329.0297839,-1298.1610500000002,-1697.489922,-1128.799478,21600
38,-1329.0297839,-1298.1610500000002,-1697.489922,-1128.799478,22080
39,-1329.0297839,-1298.1610500000002,-1697.489922,-1128.799478,22560
40,-1298.9190439,-1298.1610500000002,-1419.34714,-1128.799478,23040
41,-1298.9190439,-1298.1610500000002,-1419.34714,-1128.799478,23520
42,-1298.9190439,-1298.1610500000002,-1419.34714,-1128.799478,24000
43,-1298.9190439,-1298.1610500000002,-1419.34714,-1128.799478,24480
44,-1324.2591567000002,-1324.325657,-1419.34714,-1228.769996,24960
45,-1324.2591567000002,-1324.325657,-1419.34714,-1228.769996,25440
46,-1324.2591567000002,-1324.325657,-1419.34714,-1228.769996,25920
47,-1324.2591567000002,-1324.325657,-1419.34714,-1228.769996,26400
48,-1332.6182253,-1324.325657,-1502.937826,-1228.769996,26880
49,-1332.6182253,-1324.325657,-1502.937826,-1228.769996,27360
50,-1332.6182253,-1324.325657,-1502.937826,-1228.769996,27840
51,-1332.6182253,-1324.325657,-1502.937826,-1228.769996,28320
52,-1334.0729833999999,-1324.325657,-1502.937826,-1241.896446,28800
53,-1334.0729833999999,-1324.325657,-1502.937826,-1241.896446,29280
54,-1334.0729833999999,-1324.325657,-1502.937826,-1241.896446,29760
55,-1334.0729833999999,-1324.325657,-1502.937826,-1241.896446,30240
56,-1336.9270918,-1324.325657,-1502.937826,-1243.317577,30720
57,-1336.9270918,-1324.325657,-1502.937826,-1243.317577,31200
58,-1336.9270918,-1324.325657,-1502.937826,-1243.317577,31680
59,-1336.9270918,-1324.325657,-1502.937826,-1243.317577,32160
60,-1321.6370501000001,-1298.1610500000002,-1502.937826,-1179.577481,32640
61,-1321.6370501000001,-1298.1610500000002,-1502.937826,-1179.577481,33120
62,-1321.6370501000001,-1298.1610500000002,-1502.937826,-1179.577481,33600
63,-1321.6370501000001,-1298.1610500000002,-1502.937826,-1179.577481,34080
64,-1301.4492715000001,-1275.293107,-1502.937826,-1173.118101,34560
65,-1301.4492715000001,-1275.293107,-1502.937826,-1173.118101,35040
66,-1301.4492715000001,-1275.293107,-1502.937826,-1173.118101,35520
67,-1301.4492715000001,-1275.293107,-1502.937826,-1173.118101,36000
68,-1288.4677437000003,-1275.293107,-1502.937826,-1140.383694,36480
69,-1288.4677437000003,-1275.293107,-1502.937826,-1140.383694,36960
70,-1288.4677437000003,-1275.293107,-1502.937826,-1140.383694,37440
71,-1288.4677437000003,-1275.293107,-1502.937826,-1140.383694,37920
72,-1271.21209,-1256.8775535,-1502.937826,-1140.383694,38400
73,-1271.21209,-1256.8775535,-1502.937826,-1140.383694,38880
74,-1271.21209,-1256.8775535,-1502.937826,-1140.383694,39360
75,-1271.21209,-1256.8775535,-1502.937826,-1140.383694,39840
76,-1251.5102623999999,-1211.447529,-1502.937826,-1083.130408,40320
77,-1251.5102623999999,-1211.447529,-1502.937826,-1083.130408,40800
78,-1251.5102623999999,-1211.447529,-1502.937826,-1083.130408,41280
79,-1251.5102623999999,-1211.447529,-1502.937826,-1083.130408,41760
80,-1212.8146688000002,-1176.3477910000001,-1502.937826,-1009.426586,42240
81,-1212.8146688000002,-1176.3477910000001,-1502.937826,-1009.426586,42720
82,-1212.8146688000002,-1176.3477910000001,-1502.937826,-1009.426586,43200
83,-1212.8146688000002,-1176.3477910000001,-1502.937826,-1009.426586,43680
84,-1208.5661425,-1176.3477910000001,-1502.937826,-1009.426586,44160
