,mean_rewards,median_rewards,min_rewards,max_rewards,steps
188,-202.12390610000003,-200.917234,-226.449542,-188.039238,94080
189,-202.12390610000003,-200.917234,-226.449542,-188.039238,94560
190,-202.12390610000003,-200.917234,-226.449542,-188.039238,95040
191,-202.12390610000003,-200.917234,-226.449542,-188.039238,95520
192,-197.6958591,-196.580162,-223.645665,-182.169072,96000
193,-197.6958591,-196.580162,-223.645665,-182.169072,96480
194,-197.6958591,-196.580162,-223.645665,-182.169072,96960
195,-197.6958591,-196.580162,-223.645665,-182.169072,97440
196,-193.04814729999998,-191.92212849999999,-205.306252,-177.168547,97920
197,-193.04814729999998,-191.92212849999999,-205.306252,-177.168547,98400
198,-193.04814729999998,-191.92212849999999,-205.306252,-177.168547,98880
199,-193.04814729999998,-191.92212849999999,-205.306252,-177.168547,99360
200,-189.29562959999998,-189.1886705,-203.542933,-167.781075,99840
201,-189.29562959999998,-189.1886705,-203.542933,-167.781075,100320
202,-189.29562959999998,-189.1886705,-203.542933,-167.781075,100800
203,-189.29562959999998,-189.1886705,-203.542933,-167.781075,101280
204,-185.29220300000003,-188.307972,-202.717766,-163.508667,101760
205,-185.29220300000003,-188.307972,-202.717766,-163.508667,102240
206,-185.29220300000003,-188.307972,-202.717766,-163.508667,102720
207,-185.29220300000003,-188.307972,-202.717766,-163.508667,103200
208,-181.01447960000002,-185.104155,-199.116702,-159.940532,103680
209,-181.01447960000002,-185.104155,-199.116702,-159.940532,104160
210,-181.01447960000002,-185.104155,-199.116702,-159.940532,104640
211,-181.01447960000002,-185.104155,-199.116702,-159.940532,105120
212,-176.7887152,-179.6688095,-194.043622,-156.859058,105600
213,-176.7887152,-179.6688095,-194.043622,-156.859058,106080
214,-176.7887152,-179.6688095,-194.043622,-156.859058,106560
215,-176.7887152,-179.6688095,-194.043622,-156.859058,107040
216,-173.4577064,-172.474811,-194.043622,-155.266618,107520
217,-173.4577064,-172.474811,-194.043622,-155.266618,108000
218,-173.4577064,-172.474811,-194.043622,-155.266618,108480
219,-173.4577064,-172.474811,-194.043622,-155.266618,108960
220,-169.9086155,-165.644871,-194.043622,-154.309726,109440
221,-169.9086155,-165.644871,-194.043622,-154.309726,109920
222,-169.9086155,-165.644871,-194.043622,-154.309726,110400
223,-169.9086155,-165.644871,-194.043622,-154.309726,110880
224,-165.9729128,-161.7245995,-188.039238,-154.309726,111360
225,-165.9729128,-161.7245995,-188.039238,-154.309726,111840
226,-165.9729128,-161.7245995,-188.039238,-154.309726,112320
227,-165.9729128,-161.7245995,-188.039238,-154.309726,112800
228,-163.7675107,-161.7245995,-182.169072,-154.309726,113280
229,-163.7675107,-161.7245995,-182.169072,-154.309726,113760
230,-163.7675107,-161.7245995,-182.169072,-154.309726,114240
231,-163.7675107,-161.7245995,-182.169072,-154.309726,114720
232,-162.0221306,-161.7245995,-177.168547,-154.309726,115200
